50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y
,,,,,,,,,,,,,,,,0.641174,,,,,,,,,,,,,a51e1d6b-c6fc-4796-8ca3-c90697a38f45,2722,,,"[54.3, 64.8]",3829500,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michy Batshuayi Tunga,3457.0,Center Forward,142,Paris Saint-Germain,131,"['54761ad4-0363-4e2f-bb0d-7dab4c655d04', '89ac8621-1816-491b-be5e-5f9f73e35a5c']",39,,,,,,,,,,,,,,,,,,Marseille,147,00:21:39.147,Pressure,,54.3,64.8,,,,
,,,,,,,,,,,,,,,,0.758366,,,,,,,,,,,,,1421c6df-dd54-49cb-aec6-dabffd9c0b42,2729,,,"[60.5, 56.5]",3829500,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michy Batshuayi Tunga,3457.0,Center Forward,142,Paris Saint-Germain,131,"['56c59478-e0d2-46f3-a573-8ef53619e0c1', 'c7ef8791-cce3-4bc6-94c4-b9aa67d25b11', 'd57cc4cc-e875-47cd-a0fe-261d4e0efa28']",42,,,,,,,,,,,,,,,,,,Marseille,147,00:21:42.400,Pressure,,60.5,56.5,,,,
,,,,,,,,,,,,,,,,0.655814,,,,,,,,,,,,,c61a7c56-7c6e-4c81-8fc8-06e3efa4f884,2735,,,"[61.0, 73.6]",3829500,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romain Alessandrini,15296.0,Right Wing,142,Paris Saint-Germain,131,"['ca4b7a4f-d187-4f1b-9a92-1d297f2db89d', 'f176f8b1-fb4f-48c2-b171-e649a9e6321a']",44,,,,,,,,,,,,,,,,,,Marseille,147,00:21:44.213,Pressure,,61.0,73.6,,,,
,,,,,,,,,,,,,,,,1.423677,,,,,,,,,,,,,b754e4dc-228f-4951-a47e-1052428295d8,2743,,,"[57.4, 54.3]",3829500,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lassana Diarra,3181.0,Right Defensive Midfield,142,Paris Saint-Germain,131,"['429a0026-4972-4255-afa8-2025630a8459', '57d10cf4-a875-48b5-b901-145a4c88ea34', '70a35180-e0de-4e9f-92d0-40910ac4779b']",48,,,,,,,,,,,,,,,,,,Marseille,147,00:21:48.313,Pressure,,57.4,54.3,,,,
,,,,,,,,,,,,,,,,0.897436,,,,,,,,,,,,,acba36df-52b3-4145-950a-0e4bb6f70672,2754,,,"[8.8, 17.0]",3829500,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paolo De Ceglie,401476.0,Left Back,142,Paris Saint-Germain,131,['5fbd83c8-25b3-466b-a986-e781dbfcd81d'],58,,,,,,,,,,,,,,,,,,Marseille,147,00:21:58.046,Pressure,,8.8,17.0,,,,
,,,,,,,,,,,,,,,,0.539435,,,,,,,,,,,,,f17b9f02-b395-46ae-92d6-198f563ffdda,2780,,,"[70.1, 67.1]",3829500,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ángel Fabián Di María Hernández,2995.0,Right Wing,144,Marseille,147,['587d7f07-e011-4129-8ede-0e3bffa6a76f'],13,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:23:13.098,Pressure,,70.1,67.1,,,,
,,,,,,,,,,,,,,,,0.427101,,,,,,,,,,,,,33fe7365-5c56-4ffb-a721-749c451e0d9a,2790,,,"[9.3, 67.6]",3829500,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marco Verratti,3166.0,Right Center Midfield,144,Marseille,147,"['47444847-d9eb-4b19-80ec-92ff38d4d9cb', 'c05d77eb-33ff-4350-b80c-65543d561111']",27,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:23:27.364,Pressure,,9.3,67.6,,,,
,,,,,,,,,,,,,,,,0.715604,,,,,,,,,,,,,97b52930-0b6f-4404-9727-0a5d8a79262e,2816,,,"[49.9, 0.9]",3829500,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,146,Marseille,147,"['8697f30c-d00d-4661-8a6c-b0c8546930a8', '9db841e3-3260-483e-8974-ca4c541d0d00']",40,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:40.765,Pressure,,49.9,0.9,,,,
,,,,,,,,,,,,,,,,0.377369,,,,,,,,,,,,,90cd7a83-b8d4-4020-8d49-82bee4475d85,2818,,,"[51.3, 6.3]",3829500,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Blaise Matuidi,4375.0,Left Center Midfield,146,Marseille,147,,41,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:41.629,Pressure,,51.3,6.3,,,,
,,,,,,,,,,,,,,,,0.69983,,,,,,,,,,,,,23d59b18-3670-4179-b44f-52dd9950c684,2823,,,"[44.8, 1.4]",3829500,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Blaise Matuidi,4375.0,Left Center Midfield,146,Marseille,147,"['3cae15e9-cb68-41e7-a2ae-45e822025593', 'ab9b8578-cbfa-420a-8032-df3c538591f7']",43,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:43.571,Pressure,,44.8,1.4,,,,
,,,,,,,,,,,,,,,,0.736599,,,,,,,,,,,,,05294599-6f82-4d60-80ac-eedc972a9849,2842,,,"[52.0, 7.4]",3829500,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Brice Dja Djédjé,7857.0,Right Back,147,Paris Saint-Germain,131,"['35d66e17-a933-49ab-b8ad-02a771516f06', 'd3c1c065-1409-4e16-8542-1d0fc12973e9']",30,,,,,,,,,,,,,,,,,,Marseille,147,00:26:30.897,Pressure,,52.0,7.4,,,,
,,,,,,,,,,,,,,,,0.684904,,,,,,,,,,,,,92ab3d63-a201-4b30-bd86-646415af84c1,2853,,,"[63.3, 28.2]",3829500,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,148,Marseille,147,"['2eb6acc0-9117-4ba9-88c8-66769e3a2af2', '3ff99012-4bda-45d1-9bc5-4adc30ca471e', '9d39cbc2-b733-42e0-96a6-acae82e2f9e5']",45,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:26:45.454,Pressure,,63.3,28.2,,,,
,,,,,,,,,,,,,,,,1.008727,,,,,,,,,,,,,b6c169cd-c2a1-42e0-9358-3d1970dc9f3f,2863,,,"[26.9, 18.8]",3829500,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Blaise Matuidi,4375.0,Left Center Midfield,148,Marseille,147,"['1a0e0dc9-bf94-43ff-8bb5-05e094393ccf', 'b068ff58-a4d9-4570-ae44-a869e190e3f1']",58,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:26:58.192,Pressure,,26.9,18.8,,,,
,,,,,,,,,,,,,,,,0.468779,,,,,,,,,,,,,9e1fd6f1-f432-4c6d-b34b-5ed08cb22d24,2867,,,"[99.9, 69.3]",3829500,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rémy Cabella,3420.0,Center Attacking Midfield,148,Marseille,147,['374c0b71-873c-42b0-b45b-41ff86979a25'],59,,,,,,,,,,,,,,,,,,Marseille,147,00:26:59.578,Pressure,,99.9,69.3,,,,
,,,,,,,,,,True,,,,,,0.586398,,,,,,,,,,,,,a4c6bc3b-94f4-4fef-a185-69e0a88b71ed,2873,,,"[36.6, 18.4]",3829500,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Matías Pastore,4370.0,Left Wing,149,Paris Saint-Germain,131,"['7a6d95ab-9041-40b7-942a-3c9a6ff67526', '9b6c0379-3727-4b52-b9c3-cef6f3029faf']",2,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:27:02.953,Pressure,,36.6,18.4,,,,
,,,,,,,,,,,,,,,,0.455084,,,,,,,,,,,,,34891e60-96c3-4a03-9e37-c70e7ee8ecc1,2920,,,"[48.9, 71.6]",3829500,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Javier Manquillo Gaitán,3075.0,Left Back,150,Paris Saint-Germain,131,"['9735bf3a-e369-4037-b614-951ef8977495', 'fbc70801-2a71-42aa-b0d9-e49cfbc8c279']",36,,,,,,,,,,,,,,,,,,Marseille,147,00:27:36.184,Pressure,,48.9,71.6,,,,
,,,,,,,,,,,,,,,,0.53083,,,,,,,,,,,,,5eef5e45-8315-4de0-a813-9fa54e8f82bd,2970,,,"[39.2, 54.8]",3829500,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Serge Aurier,3481.0,Right Back,151,Marseille,147,"['20682dc1-9a15-40e4-a301-a3c0f3ec4f02', 'b3c7ea87-cec1-46b9-be89-33f3ec425dd0']",35,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:28:35.405,Pressure,,39.2,54.8,,,,
,,,,,,,,,,,,,,,,1.488913,,,,,,,,,,,,,acc5ecb9-e6ca-4551-b59b-8e97b83ddb49,2974,,,"[76.4, 30.9]",3829500,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Ariel Ocampos,4345.0,Left Wing,151,Marseille,147,"['c1d6e45f-6057-447a-8e54-7bc44f677ec6', 'f1e31618-ddf7-4119-b53e-0871ee3688e4']",36,,,,,,,,,,,,,,,,,,Marseille,147,00:28:36.579,Pressure,,76.4,30.9,,,,
,,,,,,,,,,True,,,,,,0.624135,,,,,,,,,,,,,9d1129fa-09d2-4821-bac2-6344ac5780ba,2978,,,"[74.7, 31.8]",3829500,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Ariel Ocampos,4345.0,Left Wing,152,Paris Saint-Germain,131,"['e9c5983a-9963-4bb5-9946-ae8909c1fc0d', 'fe949a34-01a3-43b9-bb2f-7acb2131c3cd']",39,,,,,,,,,,,,,,,,,,Marseille,147,00:28:39.442,Pressure,,74.7,31.8,,,,
,,,,,,,,,,True,,,,,,0.480853,,,,,,,,,,,,,5122c0fe-7afb-49e3-9582-4e36238262db,2985,,,"[72.7, 38.9]",3829500,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Silva Borges,25199.0,Right Defensive Midfield,152,Paris Saint-Germain,131,"['cc7d1fc5-9d4e-43f3-8127-aa6b0b391f12', 'd95a6831-ce48-4171-bed6-fde0713d77c5']",40,,,,,,,,,,,,,,,,,,Marseille,147,00:28:40.425,Pressure,,72.7,38.9,,,,
,,,,,,,,,,,,,,,,6.709938,,,,,,,,,,,,,8bd9f529-698b-42cc-b5e2-cd816b8bc854,2991,,,"[23.5, 13.6]",3829500,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Manquillo Gaitán,3075.0,Left Back,152,Paris Saint-Germain,131,"['71375c94-871a-4893-bae6-4e75cefda17b', '9a4216af-c2b2-4fb0-9ea5-52afa025a71f']",46,,,,,,,,,,,,,,,,,,Marseille,147,00:28:46.081,Pressure,,23.5,13.6,,,,
,,,,,,,,,,,,,,,,0.737131,,,,,,,,,,,,,232518e8-9bba-4145-afb1-c2ed253a57e1,3006,,,"[75.2, 21.9]",3829500,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Verratti,3166.0,Right Center Midfield,153,Marseille,147,"['c512d25c-0996-48d5-9f91-3d828adb5c8d', 'd14d6804-1b71-4655-8566-6d0fff7d0f21']",21,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:29:21.729,Pressure,,75.2,21.9,,,,
,,,,,,,,,,,,,,,,0.620528,,,,,,,,,,,,,9a98990f-88f1-46be-b5d6-9a04ed625a5c,3023,,,"[28.1, 63.6]",3829500,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Blaise Matuidi,4375.0,Left Center Midfield,155,Marseille,147,['b745db80-72e1-41be-aef0-312aa3962eda'],51,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:29:51.114,Pressure,,28.1,63.6,,,,
,,,,,,,,,,True,,,,,,0.739625,,,,,,,,,,,,,9488c4f0-5c69-4f05-80b5-41dbaa6c4aeb,3029,,,"[101.7, 19.6]",3829500,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Michy Batshuayi Tunga,3457.0,Center Forward,155,Marseille,147,"['3733a513-626f-487c-864f-431070636694', '62b5f91e-7b49-47d6-a5ba-a7125739dcb0']",57,,,,,,,,,,,,,,,,,,Marseille,147,00:29:57.658,Pressure,,101.7,19.6,,,,
,,,,,,,,,,True,,,,,,1.275325,,,,,,,,,,,,,dad2ce43-d267-4ead-ab6a-a20fe670c652,3037,,,"[53.1, 67.6]",3829500,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Center Forward,157,Marseille,147,['afdf8b8c-b69a-4c07-852f-cc8532a75fc3'],39,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:30:39.025,Pressure,,53.1,67.6,,,,
,,,,,,,,,,,,,,,,0.335678,,,,,,,,,,,,,0fd00448-42d9-4454-a854-ceb77dfeb5af,3050,,,"[48.6, 8.8]",3829500,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Blaise Matuidi,4375.0,Left Center Midfield,158,Marseille,147,"['2281aa04-6162-4b12-8714-76d63fdbfbe0', '5f3f0783-3b86-4f29-a886-e193aeb8a4c4']",0,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:31:00.081,Pressure,,48.6,8.8,,,,
,,,,,,,,,,,,,,,,0.977074,,,,,,,,,,,,,b8689fed-9028-4dca-897b-649aedf79d78,3057,,,"[75.8, 13.7]",3829500,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Blaise Matuidi,4375.0,Left Center Midfield,158,Marseille,147,"['26c95cab-79a7-455b-9022-4276fe1f7187', '7c83ab09-daa7-41e8-9204-6b1db051f329']",4,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:31:04.694,Pressure,,75.8,13.7,,,,
,,,,,,,,,,,,,,,,0.670192,,,,,,,,,,,,,85550403-f02d-4da3-826c-796ba880eea4,3061,,,"[80.1, 41.4]",3829500,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Edinson Roberto Cavani Gómez,4319.0,Center Forward,158,Marseille,147,"['0907bf1e-df14-4387-9104-f06334f37fc8', '6abab0c1-fe13-499a-b9e4-ddb10dc9e1eb']",8,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:31:08.257,Pressure,,80.1,41.4,,,,
,,,,,,,,,,,,,,,,2.097199,,,,,,,,,,,,,1928d2cd-2fed-4976-9f3a-4a5327cfdce8,3068,,,"[59.3, 68.5]",3829500,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marco Verratti,3166.0,Right Center Midfield,158,Marseille,147,['9dd45a59-4e77-4f15-9df6-f3fd64751cce'],14,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:31:14.949,Pressure,,59.3,68.5,,,,
,,,,,,,,,,,,,,,,1.371667,,,,,,,,,,,,,70deea37-f283-4c05-9563-1cfa85a99099,3069,,,"[47.4, 70.7]",3829500,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thiago Motta,4325.0,Center Defensive Midfield,158,Marseille,147,,17,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:31:17.537,Pressure,,47.4,70.7,,,,
,,,,,,,,,,,,,,,,2.522698,,,,,,,,,,,,,7c6e41b5-b05e-46ac-8685-bccb18726bc0,3070,,,"[45.4, 74.7]",3829500,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marco Verratti,3166.0,Right Center Midfield,158,Marseille,147,,19,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:31:19.131,Pressure,,45.4,74.7,,,,
,,,,,,,,,,,,,,,,1.889053,,,,,,,,,,,,,6781ab51-72a4-4289-81a5-a8debcb49055,3081,,,"[52.3, 25.9]",3829500,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lucas Silva Borges,25199.0,Right Defensive Midfield,159,Paris Saint-Germain,131,"['9ac750a0-5665-4d7d-b5e7-2a05e2edc0fe', 'f82ad02e-4c9c-4a41-8d32-911b48dc0569']",50,,,,,,,,,,,,,,,,,,Marseille,147,00:31:50.404,Pressure,,52.3,25.9,,,,
,,,,,,,,,,,,,,,,5.253584,,,,,,,,,,,,,a9ce7425-96a0-4557-959a-fc702536e3d4,3088,,,"[29.3, 61.7]",3829500,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Romain Alessandrini,15296.0,Right Wing,159,Paris Saint-Germain,131,"['031d66a7-739d-4053-a15a-e97ad1b9fb9f', '09663a9f-3e14-4cfa-980d-d2be090db397']",57,,,,,,,,,,,,,,,,,,Marseille,147,00:31:57.339,Pressure,,29.3,61.7,,,,
,,,,,,,,,,,,,,,,0.465071,,,,,,,,,,,,,d752deb7-668b-4d26-9ac2-b72902060d2e,3091,,,"[35.8, 61.7]",3829500,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lucas Silva Borges,25199.0,Right Defensive Midfield,159,Paris Saint-Germain,131,"['031d66a7-739d-4053-a15a-e97ad1b9fb9f', '8c669fb7-2cf2-42eb-9b45-863028db09d6']",4,,,,,,,,,,,,,,,,,,Marseille,147,00:32:04.443,Pressure,,35.8,61.7,,,,
,,,,,,,,,,,,,,,,0.728347,,,,,,,,,,,,,79a9d9d6-5396-4b09-9e18-6bca987076df,3097,,,"[27.0, 56.8]",3829500,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lucas Silva Borges,25199.0,Right Defensive Midfield,159,Paris Saint-Germain,131,['da68cdd3-5346-4392-8862-aafc870f9753'],7,,,,,,,,,,,,,,,,,,Marseille,147,00:32:07.037,Pressure,,27.0,56.8,,,,
,,,,,,,,,,,,,,,,0.645896,,,,,,,,,,,,,6a2d72e5-a2c3-4da6-9014-68ba325d7be0,3112,,,"[104.5, 43.2]",3829500,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Matías Pastore,4370.0,Left Wing,159,Paris Saint-Germain,131,['8116c1ac-6b51-49b5-9972-48f2ec57fd60'],17,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:32:17.548,Pressure,,104.5,43.2,,,,
,,,,,,,,,,True,,,,,,4.76606,,,,,,,,,,,,,feda8fc8-c0d5-4c4e-8339-8e5544777f25,3117,,,"[81.2, 55.4]",3829500,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Serge Aurier,3481.0,Right Back,160,Marseille,147,"['287ceaa4-b325-4b55-881d-70b679d95d6b', 'de1999e6-7bad-4be1-bdc6-d6fc7610e804']",20,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:32:20.590,Pressure,,81.2,55.4,,,,
,,,,,,,,,,,,,,,,1.864341,,,,,,,,,,,,,f7b4d1af-4223-4dcd-be0d-59918d264de8,3132,,,"[9.6, 60.5]",3829500,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marco Verratti,3166.0,Right Center Midfield,161,Marseille,147,"['46b2a781-90ef-49d4-91c4-d0e80b1e01d8', '89f44b06-d541-41e5-952b-db4d5834e044']",52,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:32:52.858,Pressure,,9.6,60.5,,,,
,,,,,,,,,,,,,,,,1.545147,,,,,,,,,,,,,2d83d44b-bafb-44d8-8af2-c08b1c0d244e,3133,,,"[9.6, 62.5]",3829500,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thiago Emiliano da Silva,3295.0,Right Center Back,161,Marseille,147,,53,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:32:53.122,Pressure,,9.6,62.5,,,,
,,,,,,,,,,,,,,,,2.817029,,,,,,,,,,,,,3a7b0396-9515-4dcc-8da2-06025ceb4711,3143,,,"[33.5, 11.6]",3829500,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Javier Manquillo Gaitán,3075.0,Left Back,163,Paris Saint-Germain,131,"['36a90f55-c669-46ab-ae14-3371ec873267', '83a75a95-a4f1-4836-82c9-48e62391a38e', 'de196867-2f9d-4e27-9044-9a6d154b27cb']",53,,,,,,,,,,,,,,,,,,Marseille,147,00:33:53.874,Pressure,,33.5,11.6,,,,
,,,,,,,,,,,,,,,,1.153652,,,,,,,,,,,,,5c02901a-e3d3-48cb-bc12-6e25d6e7b030,3153,,,"[78.1, 75.6]",3829500,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Verratti,3166.0,Right Center Midfield,164,Marseille,147,['9212a090-742f-4ed1-a5a4-092557574c2d'],6,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:34:06.966,Pressure,,78.1,75.6,,,,
,,,,,,,,,,,,,,,,0.932738,,,,,,,,,,,,,6a1f2f51-223b-4a11-bf61-832e154146ba,3160,,,"[43.7, 66.2]",3829500,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Emiliano da Silva,3295.0,Right Center Back,165,Marseille,147,['5847e5d2-6a0b-459c-8579-818574233e4d'],16,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:34:16.736,Pressure,,43.7,66.2,,,,
,,,,,,,,,,,,,,,,0.898921,,,,,,,,,,,,,3541767b-7457-4aeb-935f-d030b4f0d4c8,3161,,,"[49.7, 69.8]",3829500,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Verratti,3166.0,Right Center Midfield,165,Marseille,147,,17,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:34:17.403,Pressure,,49.7,69.8,,,,
,,,,,,,,,,,,,,,,0.593311,,,,,,,,,,,,,e42b8399-2242-46a4-9d3c-3196cec5928e,3166,,,"[44.3, 74.1]",3829500,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Emiliano da Silva,3295.0,Right Center Back,165,Marseille,147,"['46b32181-6a6c-477a-ad87-685d46f934ed', '7a6f412c-d0a0-4fe9-9ddd-a56131f8b297']",19,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:34:19.475,Pressure,,44.3,74.1,,,,
,,,,,,,,,,True,,,,,,1.367339,,,,,,,,,,,,,76635769-e7a3-41b7-8089-d9d0ebfb3a68,3179,,,"[62.5, 46.0]",3829500,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Brice Dja Djédjé,7857.0,Right Back,165,Marseille,147,"['4f742fb2-c56b-4189-8d1f-2440828e4afe', '86514c58-f678-4f3c-84bc-4f8be4d5c9b1']",25,,,,,,,,,,,,,,,,,,Marseille,147,00:34:25.731,Pressure,,62.5,46.0,,,,
,,,,,,,,,,,,,,,,0.693566,,,,,,,,,,,,,6b848714-382f-41de-b88e-f14551bd8f53,3183,,,"[32.1, 2.8]",3829500,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,166,Marseille,147,"['1c1d2050-5fa2-4fda-a337-e4c0ad25ec24', '399280d0-25f4-4c89-a449-b4a8a5bebedf']",37,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:34:37.111,Pressure,,32.1,2.8,,,,
,,,,,,,,,,,,,,,,0.758198,,,,,,,,,,,,,c9bf8930-b831-4769-b477-37ec209a46c1,3186,,,"[36.0, 4.8]",3829500,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Blaise Matuidi,4375.0,Left Center Midfield,166,Marseille,147,['399280d0-25f4-4c89-a449-b4a8a5bebedf'],38,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:34:38.595,Pressure,,36.0,4.8,,,,
,,,,,,,,,,,,,,,,1.647595,,,,,,,,,,,,,787ba202-0a1e-4da8-8409-77ee4d6ee40e,3199,,,"[47.4, 53.1]",3829500,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Verratti,3166.0,Right Center Midfield,166,Marseille,147,['ed3f8302-8694-407f-be17-8d8f10a7d7a8'],52,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:34:52.354,Pressure,,47.4,53.1,,,,
,,,,,,,,,,,,,,,,1.280002,,,,,,,,,,,,,1b2ade1b-7bef-46a6-b9ed-7dc40818c8f5,3209,,,"[41.2, 7.1]",3829500,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Matías Pastore,4370.0,Left Wing,166,Marseille,147,['238e1812-a3fe-49eb-81dd-b1380b43c8f5'],4,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:04.994,Pressure,,41.2,7.1,,,,
,,,,,,,,,,True,,,,,,0.485661,,,,,,,,,,,,,5b43c903-8b1f-4638-bef9-4edb3391de86,3217,,,"[93.2, 57.7]",3829500,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Silva Borges,25199.0,Right Defensive Midfield,167,Paris Saint-Germain,131,"['2f520784-2c80-4f41-99f5-b048449be770', '94603ad3-0cfb-4869-a4a7-d0daea77d9e2']",11,,,,,,,,,,,,,,,,,,Marseille,147,00:35:11.657,Pressure,,93.2,57.7,,,,
,,,,,,,,,,,,,,,,2.151675,,,,,,,,,,,,,7a1dea7a-363b-4d9e-991c-887ca0da9062,3240,,,"[63.6, 9.1]",3829500,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lucas Ariel Ocampos,4345.0,Left Wing,169,Paris Saint-Germain,131,"['5bb218a5-82d7-48d3-b4a5-1710b17f5504', 'ae31860a-7f4e-4bc5-8d25-6122e5cbc56e']",13,,,,,,,,,,,,,,,,,,Marseille,147,00:36:13.980,Pressure,,63.6,9.1,,,,
,,,,,,,,,,,,,,,,0.46905,,,,,,,,,,,,,58117e25-8ab5-4760-a697-d889b642c468,3242,,,"[42.3, 70.5]",3829500,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marco Verratti,3166.0,Right Center Midfield,169,Paris Saint-Germain,131,['313583d1-542d-4873-978f-e58c0503259c'],17,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:17.367,Pressure,,42.3,70.5,,,,
